Category,"Category Id","Manufacture Code","Product Name","Product Code","Manufacture Name","Short Description","Unit Measure",Weight,"Stock Qty",ExTax,IncTax,GTIN,RRP,Specification,Overview,Image
UPS,4022,PR750ELCD,"CyberPower PR750ELCD PRO Series 750VA / 675W Tower UPS",UPSCPR750ELCD,Cyberpower,"CyberPower PRO Series 750VA / 675W (10A) Tower UPS with LCD -(PR750ELCD)- 3 yrs Adv. Replacement",Box,30,2,399,438.9,04712364141843,599.00,,"
	
		CyberPower&nbsp;PR750ELCD&nbsp;Line-Interactive UPS, with seamless Pure Sine Wave, provides the best power protection available for office system devices including PCs, workstations, networking devices, and peripherals. It&rsquo;s typically integrated in the back office, server room, and data center environment. The UPS can be locally managed via USB or serial ports, or remotely managed via an SNMP Card (an optional Remote Management Card), allowing administrators and users unsurpassed flexibility to remotely access each UPS through the network to perform real-time monitoring, UPS configurations, and scheduled system shutdowns by using PowerPanel Management software. The product is also certified to be interoperable and compatible with Cisco, which helps to achieve the best energy performance possible.


	FEATURES

	
		
			Line-interactive UPS Topology
		
			Active PFC Compatible
		
			Automatic Voltage Regulation (AVR)
		
			Hot-swappable Batteries
		
			EMI and RFI Filtration
		
			Detachable LCD Panel
		
			Emergency Power Off (EPO) Port
		
			SNMP/HTTP Remote Management Capability (Optional)
	
	&nbsp;
	
		
			Energy Saving Technology
		
			Pure Sine Wave Output
		
			Overload Protection
		
			Surge and Spike Protection
		
			LCD Status Display
		
			USB Connectivity Port
		
			PowerPanel&reg; Management Software
		
			Tower Form Factor
	

",https://www.compuworld.com.au/app/webroot/stuff/product_image/productImage_3848793251610679593.jpg
UPS,4022,UM-IP1000TS,"Upsonic  UM-IP1000TS Series 1kVA True Online Pedestal",UPSUUM-IP1000TS,UPSONIC,,Box,30,0,690,759,,889.00,"Coming Soon","Coming Soon",
UPS,4022,"UT650EG ","CyberPower UT650EG 650 VA / 360 W Line-interactive UPS",UPSCUT650EG,UPSONIC,"CyberPower UT650EG 650 VA / 360 W Line-interactive UPS",Box,10,14,71,78.1,4711027791111,,,"
	CyberPower UT650EG 650 VA / 360 W Line-interactive UPS
",https://www.compuworld.com.au/app/webroot/stuff/product_image/productImage_6196888501688082692.jpg
UPS,4022,UT850EG,"CyberPower UT850EG 850VA / 425W Line Interactive UPS",UPSCUT850EG,UPSONIC,"CyberPower UT850EG 850VA / 425W Line Interactive UPS",Box,15,2,96,105.6,4711027791104,,,"
	CyberPower UT850EG 850VA / 425W Line Interactive UPS
",https://www.compuworld.com.au/app/webroot/stuff/product_image/productImage_2741186321688082479.jpg
UPS,4022,VALUE2200ELCD,"CYBERPOWER VALUE2200ELCD 2200VA UPS 2YR ADV WTY",UPSC2200ELCD,Cyberpower,"CyberPower Value SOHO  LCD 2200VA / 1320W (10A) Line Interactive UPS - (VALUE2200ELCD) - 2 Yrs Adv. Replacement incl. Int. Batteries",Box,20,5,339,372.9,04712364149313,459.00,,"
	CyberPower Value SOHO&nbsp; LCD 2200VA / 1320W (10A) Line Interactive UPS - (VALUE2200ELCD) - 2 Yrs Adv. Replacement incl. Int. Batteries
",https://www.compuworld.com.au/app/webroot/stuff/product_image/productImage_6698678821651623269.jpg
UPS,4022,VP1000ELCD,"CyberPower VP1000ELCD Value Pro 1000 / 550W UPS",UPSCVP1000ELCD,Cyberpower,"CyberPower VP1000ELCD Value Pro 1000 / 550W UPS",Unit,15,2,159,174.9,04712856274660,199.00,,"
	CyberPower VP1000ELCD Value Pro 1000 / 550W UPS

	&nbsp;

	
		
			CyberPower VP1000ELCD offers home and office users a reliable battery backup and safeguards office PCs and other electronic devices from surges, spikes, brownouts and other power incidents. Designed with GreenPower UPS&trade; Technology to improve operating efficiency and to minimize energy consumption, users can enjoy significant energy cost savings over conventional UPS systems. The UPS provides Automatic Voltage Regulation (AVR) to maintain safe voltage for connected equipment.
		
			&nbsp;
		
			The UPS provides multifunctional LCD readout to display clear power and battery conditions. The product features data line protection with high-speed transmission to safeguard phones, network and communication equipment against surge/spike as well as supply 1Gbps speed to transmit data. The UPS is also compatible with PowerPanel&reg; Power Management Software to achieve real-time monitoring and configuration.
	
	
		&nbsp;
	
		&nbsp;
	
		FEATURES
	
		Line-interactive UPS Topology
	
		Energy Saving Technology
	
		Simulated Sine Wave Output
	
		Automatic Voltage Regulation (AVR)
	
		LCD Status Display
	
		High-Speed Ethernet Data Transmission
	
		USB Connectivity Port
	
		Surge and Spike Protection
	
		Serial Connectivity Port
	
		PowerPanel&reg; Management Software
	
		&nbsp;
	
		TYPICAL APPLICATION
	
		Home
	
		SOHO Office
	
		Office
	
		Back Office
	
		POS Systems
	
		Home Theatre Systems
	
		Security Systems
	
		Surveillance Systems
	
		Telecom Devices
	
		Networking Devices
	
		NAS/Storage Devices
	
		Multimedia Devices
	
		Computers
	
		Workstations

",https://www.compuworld.com.au/app/webroot/stuff/product_image/productImage_3379101331582865490.jpg
UPS,4022,VP1200ELCD,"CyberPower VP1200ELCD Value Pro 1200VA / 720W UPS",UPSCVP1200ELCD,Cyberpower,"CyberPower VP1200ELCD Value Pro 1200VA / 720W UPS",Unit,15,7,230,253,04712856274653,269.00,,"
	CyberPower VP1200ELCD Value Pro 1200VA / 720W UPS

	&nbsp;

	
		CyberPower VP1200ELCD offers home and office users a reliable battery backup and safeguards office PCs and other electronic devices from surges, spikes, brownouts and other power incidents. Designed with GreenPower UPS&trade; Technology to improve operating efficiency and to minimize energy consumption, users can enjoy significant energy cost savings over conventional UPS systems. The UPS provides Automatic Voltage Regulation (AVR) to maintain safe voltage for connected equipment.
	
		&nbsp;
	
		The UPS provides multifunctional LCD readout to display clear power and battery conditions. The product features data line protection with high-speed transmission to safeguard phones, network and communication equipment against surge/spike as well as supply 1Gbps speed to transmit data. The UPS is also compatible with PowerPanel&reg; Power Management Software to achieve real-time monitoring and configuration.
	
		&nbsp;
	
		&nbsp;


	FEATURES

	Line-interactive UPS Topology

	Energy Saving Technology

	Simulated Sine Wave Output

	Automatic Voltage Regulation (AVR)

	LCD Status Display

	High-Speed Ethernet Data Transmission

	USB Connectivity Port

	Surge and Spike Protection

	Serial Connectivity Port

	PowerPanel&reg; Management Software

	&nbsp;

	TYPICAL APPLICATION

	Home

	SOHO Office

	Office

	Back Office

	POS Systems

	Home Theatre Systems

	Security Systems

	Surveillance Systems

	Telecom Devices

	Networking Devices

	NAS/Storage Devices

	Multimedia Devices

	Computers

	Workstations
",https://www.compuworld.com.au/app/webroot/stuff/product_image/productImage_4422157021582867443.jpg
UPS,4022,VP1600ELCD,"CyberPower VP1600ELCD Value Pro 1600VA / 960W UPS ",UPSCVP1600ELCD,Cyberpower,"CyberPower VP1600ELCD Value Pro 1600VA / 960W UPS ",Unit,20,2,249,273.9,04712856274646,289.00,,"
	CyberPower VP1600ELCD Value Pro 1600VA / 960W UPS

	&nbsp;

	
		CyberPower VP1600ELCD offers home and office users a reliable battery backup and safeguards office PCs and other electronic devices from surges, spikes, brownouts and other power incidents. Designed with GreenPower UPS&trade; Technology to improve operating efficiency and to minimize energy consumption, users can enjoy significant energy cost savings over conventional UPS systems. The UPS provides Automatic Voltage Regulation (AVR) to maintain safe voltage for connected equipment.
	
		&nbsp;
	
		The UPS provides multifunctional LCD readout to display clear power and battery conditions. The product features data line protection with high-speed transmission to safeguard phones, network and communication equipment against surge/spike as well as supply 1Gbps speed to transmit data. The UPS is also compatible with PowerPanel&reg; Power Management Software to achieve real-time monitoring and configuration.
	
		&nbsp;
	
		&nbsp;


	FEATURES

	Line-interactive UPS Topology

	Energy Saving Technology

	Simulated Sine Wave Output

	Automatic Voltage Regulation (AVR)

	LCD Status Display

	High-Speed Ethernet Data Transmission

	USB Connectivity Port

	Surge and Spike Protection

	Serial Connectivity Port

	PowerPanel&reg; Management Software

	&nbsp;

	TYPICAL APPLICATION

	Home

	SOHO Office

	Office

	Back Office

	POS Systems

	Home Theatre Systems

	Security Systems

	Surveillance Systems

	Telecom Devices

	Networking Devices

	NAS/Storage Devices

	Multimedia Devices

	Computers

	Workstations
",https://www.compuworld.com.au/app/webroot/stuff/product_image/productImage_2217423931582867717.jpg
UPS,4022,VP700ELCD,"CyberPower VP700ELCD Value Pro 700VA / 390W UPS ",UPSCVP700ELCD,Cyberpower,"CyberPower VP700ELCD Value Pro 700VA / 390W UPS ",Unit,13,7,119,130.9,04712856274677,149.00,,"
	CyberPower VP700ELCD Value Pro 700VA / 390W UPS

	&nbsp;

	CyberPower VP700ELCD offers home and office users a reliable battery backup and safeguards office PCs and other electronic devices from surges, spikes, brownouts and other power incidents. Designed with GreenPower UPS&trade; Technology to improve operating efficiency and to minimize energy consumption, users can enjoy significant energy cost savings over conventional UPS systems. The UPS provides Automatic Voltage Regulation (AVR) to maintain safe voltage for connected equipment.

	&nbsp;

	The UPS provides multifunctional LCD readout to display clear power and battery conditions. The product features data line protection with high-speed transmission to safeguard phones, network and communication equipment against surge/spike as well as supply 1Gbps speed to transmit data. The UPS is also compatible with PowerPanel&reg; Power Management Software to achieve real-time monitoring and configuration.

	&nbsp;

	&nbsp;

	
		FEATURES
	
		Line-interactive UPS Topology
	
		Energy Saving Technology
	
		Simulated Sine Wave Output
	
		Automatic Voltage Regulation (AVR)
	
		LCD Status Display
	
		High-Speed Ethernet Data Transmission
	
		USB Connectivity Port
	
		Surge and Spike Protection
	
		Serial Connectivity Port
	
		PowerPanel&reg; Management Software
	
		&nbsp;
	
		TYPICAL APPLICATION
	
		Home
	
		SOHO Office
	
		Office
	
		Back Office
	
		POS Systems
	
		Home Theatre Systems
	
		Security Systems
	
		Surveillance Systems
	
		Telecom Devices
	
		Networking Devices
	
		NAS/Storage Devices
	
		Multimedia Devices
	
		Computers
	
		Workstations


	&nbsp;
",https://www.compuworld.com.au/app/webroot/stuff/product_image/productImage_9304112601582865007.jpg
"UPS Accessories",4026,"ES SNMP Card","Mini Go NetAgent Internal SNMP Card for ES/ESRT/ESLR Series",UPSUSNMP,UPSONIC,"Mini Go NetAgent Internal SNMP Card for ES/ESRT/ESLR Series",unit,0.5,0,250,275,,379.00,"
	Coming Soon
","
	Coming Soon
",
"UPS Accessories",4026,"IRT RAIL","UPSONIC RACK KITS FOR IRT UPS",UPSUIRTK,UPSONIC,"UPSONIC RACK KITS FOR IRT UPS",Box,6,0,60,66,,89.00,"
	Coming soon
","
	Coming soon
",
"UPS Accessories",4026,"NMC Card","Upsonic NMC Card NetAgent Internal SNMP CARD for ESART & CS",UPSUESART-NMC,UPSONIC,"Upsonic NMC Card NetAgent Internal SNMP CARD for ESART & CS",Unit,2,0,250,275,,,,"
	Upsonic NMC Card NetAgent Internal SNMP CARD for ESART &amp; CS
",https://www.compuworld.com.au/app/webroot/stuff/product_image/productImage_8232409581636506268.jpg
"UPS Accessories",4026,"RACK KIT","UPSONIC RACK KITS FOR UPS ESRT/ESLR Series",UPSUESRT-KIT,UPSONIC,"UPSONIC RACK KITS FOR UPS ESRT/ESLR Series",Box,8,0,85,93.5,,129.00,"
	Coming Soon
","
	Coming Soon
",https://www.compuworld.com.au/app/webroot/stuff/product_image/productImage_7386260811423199635.jpg
"UPS Accessories",4026,RMCARD205,"CyberPower RMCARD205 SNMP Card to Suites PRO Series UPS",UPSCCP89101,Cyberpower,"CyberPower Systems SNMP CARD ALL PRO UPS AND ENVIROSENSOR",Unit,1,0,256,281.6,04712364141089,399.00,"
	
		
			
				
					GENERAL
			
			
				
					&nbsp;
			
		
		
			
				
					Type
			
			
				
					Network Management Card
			
		
		
			
				
					Network Port
			
			
				
					Ethernet RJ-45
			
		
		
			
				
					Data Link Protocol
			
			
				
					Ethernet 100Base-TX, Ethernet 10Base-T
			
		
		
			
				
					LED Status Indicators
			
			
				
					Tx/Rx, Link
			
		
		
			
				
					Unversal Port
			
			
				
					Optional EVIROSENSOR
			
		
		
			
				
					SUPPORTED PROTOCOLS
			
			
				
					&nbsp;
			
		
		
			
				
					HTTP
			
			
				
					v1.1: RFC 2616
			
		
		
			
				
					HTTPS
			
			
				
					RFC 2818
			
		
		
			
				
					SNMP
			
			
				
					v1: RFC 1155, RFC 1156, RFC 1157
				
					&nbsp;
				
					v3: RFC 3414
			
		
		
			
				
					MIB
			
			
				
					RFC 1213, RFC 1628
			
		
		
			
				
					SMTP
			
			
				
					RFC 2821
			
		
		
			
				
					SMTPS
			
			
				
					RFC 3207
			
		
		
			
				
					TLS
			
			
				
					v1.0: RFC 2246
					v1.1: RFC 4346
			
		
		
			
				
					SSL
			
			
				
					v3.0: RFC 6101
			
		
		
			
				
					Telnet
			
			
				
					RFC 854
			
		
		
			
				
					SSH
			
			
				
					v2: RFC 4253, RFC 4254
			
		
		
			
				
					FTP
			
			
				
					RFC 959
			
		
		
			
				
					DNS
			
			
				
					RFC 1035
			
		
		
			
				
					DHCP
			
			
				
					RFC 2131
			
		
		
			
				
					TCP/IP
			
			
				
					v4: RFC 791
				
					&nbsp;
				
					v6: RFC 2460
			
		
		
			
				
					RADIUS
			
			
				
					RFC 2865
			
		
		
			
				
					LDAP
			
			
				
					v3: RFC 2251
			
		
		
			
				
					LDAPS
			
			
				
					v3: RFC 4513
			
		
		
			
				
					SysLog
			
			
				
					RFC 5424
			
		
		
			
				
					NTP
			
			
				
					RFC 958
			
		
		
			
				
					PHYSICAL
			
			
				
					&nbsp;
			
		
		
			
				
					Dimensions (WxHxD, in)
			
			
				
					2.13 x 1.42 x 3
			
		
		
			
				
					Dimensions (WxHxD, mm)
			
			
				
					54 x 36.06 x 76.2
			
		
		
			
				
					Weight (lb)
			
			
				
					0.08
			
		
		
			
				
					Weight (kg)
			
			
				
					0.04
			
		
		
			
				
					SHIPPING DIMENSIONS
			
			
				
					&nbsp;
			
		
		
			
				
					Dimensions (WxHxD, in)
			
			
				
					6.8 x 2.4 x 6.5
			
		
		
			
				
					Dimensions (WxHxD, mm)
			
			
				
					172 x 60 x 165
			
		
		
			
				
					Weight (lb)
			
			
				
					0.51
			
		
		
			
				
					Weight (kg)
			
			
				
					0.23
			
		
		
			
				
					ENVIRONMENTAL
			
			
				
					&nbsp;
			
		
		
			
				
					Operating Temperature
			
			
				
					32 &deg;F to 104 &deg;F (0 &deg;C to 40 &deg;C)
			
		
		
			
				
					Operating Relative Humidity
			
			
				
					0% to 90% non-condensing
			
		
		
			
				
					Operating Elevation
			
			
				
					0 ft to 10000 ft (0 m to 3000 m)
			
		
		
			
				
					Storage Temperature
			
			
				
					14 &deg;F to 122 &deg;F (-10 &deg;C to 50 &deg;C)
			
		
		
			
				
					Storage Relative Humidity
			
			
				
					0% to 95% non-condensing
			
		
		
			
				
					Storage Elevation
			
			
				
					0 ft to 50000 ft (0 m to 15000 m)
			
		
		
			
				
					COMPATIBILITY
			
			
				
					&nbsp;
			
		
		
			
				
					Supported CyberPower Models1
			
			
				
					Select PR/OL/OR series UPS systems and ATS PDU with Expansion Slot
			
		
		
			
				
					CERTIFICATIONS
			
			
				
					&nbsp;
			
		
		
			
				
					Safety
			
			
				
					FCC DoC Class A
					CE
			
		
		
			
				
					Environmental
			
			
				
					RoHS Compliant
			
		
		
			
				
					WARRANTY
			
			
				
					&nbsp;
			
		
		
			
				
					Product Warranty
			
			
				
					3 years limited
			
		
		
			
				
					Extended 2-Year Warranty
			
			
				
					Optional WEXT5YR-ACC1A
			
		
		
			
				
					1Please see Reference Guide for full list of supported models.
			
			
				
					&nbsp;
			
		
	


	&nbsp;
","
	CyberPower Systems SNMP CARD ALL PRO UPS AND ENVIROSENSOR&nbsp;RMCARD205

	&nbsp;

	Product Overview

	A full-featured network management card, the CyberPower RMCARD205 remotely manages, monitors and controls select CyberPower UPS systems and ATS PDUs via a standard web browser, command line interface (CLI), SNMP or network management system (NMS). Especially suited to enterprise installations, the RMCARD205 provides scheduling for UPS shutdown, startup, and rebooting, along with event action settings, event logging, status recording, and automatic event notifications via email, SMS, SNMP traps, or Syslog. PowerPanel&reg; Business Edition Client software protects servers and workstations from data loss due to power failure by initiating auto-shutdown command from a UPS when a power loss event occurs.

	&nbsp;

	An optional environmental sensor (ENVIROSENSOR) can be connected to the RMCARD205 to monitor the ambient temperature and humidity of a server room, IT closet, or other critical environments. Administrators define temperature parameters in Fahrenheit or Celsius; thresholds can be configured to prompt the RMCARD205 to send a predefined notifications. The RMCARD205 comes with a three-year warranty.

	&nbsp;

	Environmental Sensor Compatibility

	The optional ENVIROSENSOR connects to the Universal port on the RMCARD205 to monitor ambient temperature and humidity. Notifications are enabled by default and alert thresholds can be easily customized to fit environmental control requirements.

	&nbsp;

	Remote Management

	Allows administrators to control and configure the UPS without being onsite via a standard web browser, command line interface (CLI), or network management system (NMS).

	&nbsp;

	Built-In Automatic Shutdown

	In conjunction with PowerPanel Business Edition Client, you can protect servers and workstations from data loss due to power failure.

	&nbsp;

	Offsite Scheduling of UPS and ATS PDU Operation

	Lets administrators conduct scheduled times for UPS and ATS PDU shutdown, startup, and reboot. Functionality includes event action management, event logging, and automatic event notification.

	&nbsp;

	Automatic Event Notification

	Provides immediate updates about power events via Email, SMS, SNMP Traps, or Syslog server.

	&nbsp;

	Event Logging and Status Records

	Traces the UPS and ATS PDU operational history, tracking events and input/output power status records.

	&nbsp;

	Event Action Settings

	Allows administrators to customize UPS actions in response to power and system events.

	&nbsp;

	Upgradable Firmware

	Keep the RMCARD205 up to date with the latest firmware version. New firmware releases include new functionality, feature enhancements, and bug fixes.

	&nbsp;

	Upgradable UPS Firmware*

	Maintain UPS firmware that manages features and functions up to date to. The UPS firmware upgrade is easy to do via the web management interface.

	&nbsp;

	Three-Year Warranty

	Covers defects in materials and workmanship in the product under normal use and conditions within three years of the purchase date. See warranty for details.

	*Select UPS models only. Please contact your CyberPower Systems representative for information.

	&nbsp;

	What&rsquo;s In The Box

	CyberPower Remote Management Card, RJ45/DB9 Serial Port Connection Cable, Quick Start Guide, Spare Jumper

	&nbsp;

	&nbsp;

	&nbsp;

	&nbsp;
",https://www.compuworld.com.au/app/webroot/stuff/product_image/productImage_8053138971561696972.jpg
